Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,83.4000015258789,83.5999984741211,81.79000091552734,82.87000274658203,70.77960205078125,6907300
2016-01-05,82.9000015258789,85.4000015258789,82.87000274658203,84.11000061035156,71.83869934082031,7475300
2016-01-06,82.69000244140625,84.87999725341797,82.5,83.58000183105469,71.38600158691406,6628400
2016-01-07,81.62999725341797,82.80999755859375,80.83000183105469,81.41000366210938,69.5326156616211,5833200
2016-01-08,81.66999816894531,82.48999786376953,81.04000091552734,81.25,69.39594268798828,5880200
2016-01-11,81.30000305175781,81.91999816894531,78.83000183105469,80.2699966430664,68.55889892578125,4889300
2016-01-12,80.61000061035156,81.0,79.5199966430664,80.4000015258789,68.66997528076172,4329300
2016-01-13,80.73999786376953,80.81999969482422,79.08999633789062,79.30000305175781,67.73042297363281,4628400
2016-01-14,79.27999877929688,82.7300033569336,78.62000274658203,82.54000091552734,70.49772644042969,8253700
2016-01-15,80.69000244140625,81.58000183105469,80.08000183105469,81.23999786376953,69.38739776611328,6674300
2016-01-19,82.30999755859375,84.80000305175781,81.95999908447266,83.2300033569336,71.08707427978516,9162300
2016-01-20,81.8499984741211,83.47000122070312,80.41000366210938,82.62000274658203,70.56607818603516,8354400
2016-01-21,82.55999755859375,82.62000274658203,80.58999633789062,81.4000015258789,69.52406311035156,4930800
2016-01-22,82.4000015258789,83.16000366210938,81.91000366210938,82.4800033569336,70.44649505615234,3456300
2016-01-25,82.5,83.19999694824219,81.62000274658203,81.70999908447266,69.78882598876953,2632800
2016-01-26,81.75,82.16999816894531,80.91000366210938,81.95999908447266,70.0023422241211,4583400
2016-01-27,81.61000061035156,83.25,80.95999908447266,81.76000213623047,69.83154296875,4341900
2016-01-28,81.87000274658203,82.48999786376953,76.54000091552734,76.80999755859375,65.60369873046875,10128700
2016-01-29,77.36000061035156,79.41999816894531,77.2300033569336,79.0999984741211,67.55961608886719,7042500
2016-02-01,78.20999908447266,79.16000366210938,77.27999877929688,78.4000015258789,66.96175384521484,4056000
2016-02-02,77.66000366210938,78.30000305175781,76.08999633789062,76.30000305175781,65.16813659667969,4804200
2016-02-03,76.45999908447266,77.55000305175781,74.18000030517578,76.08999633789062,64.98876953125,6966400
2016-02-04,75.94999694824219,76.52999877929688,73.44000244140625,74.27999877929688,63.442840576171875,6339500
2016-02-05,74.16000366210938,75.81999969482422,73.55000305175781,74.31999969482422,63.47700500488281,6312800
2016-02-08,73.55000305175781,74.58000183105469,72.83000183105469,74.19000244140625,63.36598205566406,4348800
2016-02-09,73.43000030517578,74.95999908447266,72.72000122070312,73.73999786376953,62.981624603271484,5160000
2016-02-10,73.7300033569336,74.87000274658203,72.9800033569336,73.06999969482422,62.843990325927734,4748700
2016-02-11,72.19999694824219,72.62999725341797,70.83000183105469,71.41999816894531,61.42494583129883,5425400
2016-02-12,71.56999969482422,71.7300033569336,70.43000030517578,71.2699966430664,61.29591369628906,6332600
2016-02-16,71.94999694824219,73.41999816894531,71.93000030517578,73.33000183105469,63.067623138427734,4811300
2016-02-17,74.01000213623047,74.91999816894531,73.08999633789062,74.68000030517578,64.22869873046875,4000300
2016-02-18,73.41999816894531,74.55000305175781,73.16000366210938,73.47000122070312,63.18803024291992,5620000
2016-02-19,72.69000244140625,73.06999969482422,72.19999694824219,72.61000061035156,62.44837188720703,6650800
2016-02-22,72.91000366210938,73.63999938964844,72.0999984741211,73.01000213623047,62.79240036010742,5672600
2016-02-23,73.0999984741211,74.5,73.05999755859375,73.47000122070312,63.18803024291992,4411200
2016-02-24,73.33000183105469,74.27999877929688,72.63999938964844,74.0999984741211,63.729881286621094,3636100
2016-02-25,74.2699966430664,74.88999938964844,73.7699966430664,74.81999969482422,64.34910583496094,4306800
2016-02-26,75.41999816894531,75.79000091552734,73.41000366210938,73.5999984741211,63.29983901977539,4807700
2016-02-29,73.37000274658203,73.37000274658203,71.9800033569336,72.0,61.92375183105469,5730200
2016-03-01,72.62999725341797,72.80999755859375,71.86000061035156,72.73999786376953,62.56018829345703,4541700
2016-03-02,72.7300033569336,74.05000305175781,72.44000244140625,74.0199966430664,63.66105651855469,6738800
2016-03-03,73.80000305175781,73.88999938964844,72.58000183105469,73.25,62.998802185058594,4526500
2016-03-04,73.37000274658203,74.05999755859375,72.9000015258789,73.5999984741211,63.29983901977539,3481600
2016-03-07,73.16999816894531,73.95999908447266,72.80000305175781,73.4000015258789,63.12783432006836,3443100
2016-03-08,72.94000244140625,74.55000305175781,72.88999938964844,73.0,62.783809661865234,3278900
2016-03-09,73.51000213623047,73.94000244140625,73.0,73.54000091552734,63.24822998046875,2372000
2016-03-10,74.0,74.20999908447266,72.43000030517578,73.0199966430664,62.8010139465332,4419200
2016-03-11,73.47000122070312,74.94999694824219,73.19000244140625,74.6500015258789,64.20289611816406,3527200
2016-03-14,74.26000213623047,74.5999984741211,73.79000091552734,73.91000366210938,63.566444396972656,3201800
2016-03-15,71.6500015258789,72.0,69.5999984741211,71.23999786376953,61.27012252807617,13748200
2016-03-16,71.29000091552734,72.9000015258789,71.16999816894531,72.4800033569336,62.33658218383789,5287400
2016-03-17,72.2300033569336,72.3499984741211,67.87999725341797,69.05999755859375,59.39519119262695,15421600
2016-03-18,69.19999694824219,71.05000305175781,69.05999755859375,70.94999694824219,61.020694732666016,10131700
2016-03-21,70.80000305175781,71.05000305175781,69.83999633789062,70.25,60.41865158081055,5900100
2016-03-22,70.20999908447266,72.23999786376953,70.16000366210938,71.91999816894531,61.85493469238281,7655400
2016-03-23,72.16999816894531,72.2300033569336,70.91000366210938,71.16999816894531,61.20989990234375,3884400
2016-03-24,70.6500015258789,71.44000244140625,70.19999694824219,71.12000274658203,61.16691589355469,2892900
2016-03-28,71.3499984741211,71.47000122070312,70.37999725341797,70.62000274658203,60.73687744140625,2661900
2016-03-29,70.73999786376953,71.94000244140625,70.66000366210938,71.69999694824219,61.665740966796875,3814800
2016-03-30,71.9800033569336,72.33000183105469,71.06999969482422,71.77999877929688,61.734527587890625,3081000
2016-03-31,71.7699966430664,72.33000183105469,71.0999984741211,72.01000213623047,61.93233871459961,3680000
2016-04-01,71.5999984741211,73.69999694824219,71.52999877929688,73.41999816894531,63.14502716064453,4083600
2016-04-04,73.55999755859375,73.79000091552734,72.88999938964844,73.18000030517578,62.9386100769043,2796300
2016-04-05,72.77999877929688,73.6500015258789,72.4800033569336,73.04000091552734,62.81820297241211,3591800
