Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,159.80999755859375,160.10000610351562,157.8699951171875,159.5399932861328,135.73257446289062,2640800
2016-01-05,160.1699981689453,161.22999572753906,159.4499969482422,159.92999267578125,136.06442260742188,2127700
2016-01-06,158.36000061035156,159.8000030517578,157.6300048828125,158.4499969482422,134.8052215576172,2033400
2016-01-07,154.85000610351562,157.05999755859375,153.5500030517578,154.82000732421875,131.7169189453125,3826000
2016-01-08,155.27999877929688,155.3000030517578,151.80999755859375,152.11000061035156,129.41131591796875,3156200
2016-01-11,152.3000030517578,155.9600067138672,152.1199951171875,154.72000122070312,131.6318359375,2164500
2016-01-12,155.7100067138672,156.42999267578125,154.94000244140625,156.05999755859375,132.77188110351562,2215600
2016-01-13,155.97000122070312,156.02000427246094,151.8800048828125,152.1199951171875,129.41981506347656,2157500
2016-01-14,151.9600067138672,154.16000366210938,151.3300018310547,153.17999267578125,130.32164001464844,2281500
2016-01-15,149.2899932861328,151.52000427246094,148.25,150.38999938964844,127.947998046875,2975400
2016-01-19,151.7899932861328,152.0,149.5800018310547,150.47000122070312,128.01605224609375,2242600
2016-01-20,148.4600067138672,150.0,144.91000366210938,148.82000732421875,126.6122817993164,3796800
2016-01-21,148.97000122070312,151.24000549316406,148.11000061035156,150.3800048828125,127.93946838378906,2211800
2016-01-22,152.17999267578125,153.7100067138672,151.64999389648438,153.69000244140625,130.75559997558594,2544100
2016-01-25,154.07000732421875,154.47999572753906,150.5500030517578,150.77999877929688,128.27976989746094,1820600
2016-01-26,150.77999877929688,151.72000122070312,148.3000030517578,148.5,126.34002685546875,2828600
2016-01-27,149.2899932861328,149.58999633789062,146.72000122070312,147.72999572753906,125.6849365234375,2189500
2016-01-28,148.5500030517578,149.97000122070312,147.80999755859375,149.58999633789062,127.26738739013672,2076100
2016-01-29,149.5,151.6199951171875,146.91000366210938,151.1199951171875,128.56907653808594,3221300
2016-02-01,150.83999633789062,152.19000244140625,150.19000244140625,151.25,128.6796417236328,2142000
2016-02-02,149.99000549316406,150.7899932861328,148.11000061035156,148.5,126.34002685546875,1931400
2016-02-03,149.27999877929688,149.97999572753906,145.4499969482422,146.6999969482422,124.80860900878906,2546900
2016-02-04,145.0,145.13999938964844,141.7899932861328,143.27999877929688,121.89900207519531,5340500
2016-02-05,143.27000427246094,145.1999969482422,142.39999389648438,143.99000549316406,122.50305938720703,4079300
2016-02-08,142.74000549316406,147.5500030517578,141.6199951171875,147.02000427246094,125.0809097290039,3782000
2016-02-09,146.24000549316406,149.72000122070312,146.22999572753906,147.94000244140625,125.86359405517578,3228300
2016-02-10,149.3699951171875,150.1699981689453,147.5800018310547,148.0500030517578,126.2986831665039,2189600
2016-02-11,147.1300048828125,148.38999938964844,144.75999450683594,146.64999389648438,125.1043701171875,2198100
2016-02-12,147.97999572753906,149.27000427246094,147.0,148.64999389648438,126.81051635742188,1951800
2016-02-16,149.35000610351562,150.63999938964844,147.6999969482422,149.11000061035156,127.20291900634766,2186400
2016-02-17,149.75,151.97999572753906,148.91000366210938,150.91000366210938,128.73846435546875,2174600
2016-02-18,149.1300048828125,149.83999633789062,146.82000732421875,148.64999389648438,126.81051635742188,2894300
2016-02-19,149.0,149.13999938964844,146.85000610351562,148.6999969482422,126.8531723022461,2471700
2016-02-22,149.6300048828125,150.17999267578125,148.49000549316406,150.05999755859375,128.0133514404297,2161300
2016-02-23,149.88999938964844,151.75999450683594,149.1199951171875,150.36000061035156,128.269287109375,1850600
2016-02-24,150.02999877929688,154.41000366210938,149.66000366210938,153.8699951171875,131.2635955810547,2590100
2016-02-25,154.69000244140625,154.8800048828125,152.86000061035156,154.72000122070312,131.9887237548828,1746900
2016-02-26,153.08999633789062,153.41000366210938,148.75999450683594,149.67999267578125,127.6891860961914,3800800
2016-02-29,149.99000549316406,152.3000030517578,149.69000244140625,150.02999877929688,127.98775482177734,3115800
2016-03-01,150.39999389648438,151.1999969482422,149.3800048828125,150.52000427246094,128.40577697753906,2681400
2016-03-02,151.1300048828125,152.9499969482422,150.38999938964844,152.7899932861328,130.34230041503906,2947600
2016-03-03,148.55999755859375,151.9600067138672,147.3800048828125,151.60000610351562,129.3270721435547,5552600
2016-03-04,151.74000549316406,151.77000427246094,150.02999877929688,150.89999389648438,128.7299346923828,2155600
